id,画像名,物件名,車番,地域名,分類番号,ひらがな,入出庫日,カテゴリ,幅,高さ,左上x座標,左上y座標,右下x座標,右下y座標
216239,30169_20190831122821.jpg,イオン相模原ショッピングセンター,7210,相模,530.0,ね,2019/8/31 12:27,2-1_all_corrected,89,67,281,112,370,179
218368,30067_20190831214232.jpg,ピットデザイン茨木宮島,8888,大阪,-1.0,ま,2019/8/31 21:42,2-1_all_corrected,56,43,247,124,303,167
217316,30144_20190831164658.jpg,イオン幕張,8518,千葉,330.0,な,2019/8/31 16:46,2-1_all_corrected,47,35,197,74,244,109
217786,30046_20190831182909.jpg,マミーマート船橋日大[地上],*821,習志野,534.0,む,2019/8/31 18:28,2-1_all_corrected,82,62,367,177,449,239
216005,30111_20190831112801.jpg,イオン稲毛,3364,千葉,500.0,つ,2019/8/31 11:25,2-1_all_corrected,42,35,61,82,103,117
216051,30111_20190831113533.jpg,イオン稲毛,4235,千葉,502.0,ふ,2019/8/31 11:33,2-1_all_corrected,53,43,205,148,258,191
217513,30111_20190831172916.jpg,イオン稲毛,*325,千葉,344.0,の,2019/8/31 17:26,2-1_all_corrected,65,54,283,169,348,223
218332,30169_20190831212045.jpg,イオン相模原ショッピングセンター,1045,多摩,553.0,て,2019/8/31 21:20,2-1_all_corrected,43,34,39,56,82,90
217342,30046_20190831165146.jpg,マミーマート船橋日大[地上],5678,習志野,400.0,と,2019/8/31 16:51,2-1_all_corrected,75,59,350,250,425,309
216056,30072_20190831113639.jpg,関西スーパー京阪大和田１F,**33,大阪,317.0,た,2019/8/31 11:35,2-1_all_corrected,83,71,421,302,504,373
217184,30139_20190831162015.jpg,イオン板橋ショッピングセンター,5665,練馬,501.0,も,2019/8/31 16:19,2-1_all_corrected,77,55,255,263,332,318
216069,30070_20190831114007.jpg,カナートモール住道第一,1212,大阪,31.0,ち,2019/8/31 11:39,2-1_all_corrected,79,57,201,161,280,218
217522,30144_20190831173146.jpg,イオン幕張,*632,千葉,330.0,ぬ,2019/8/31 17:31,2-1_all_corrected,71,50,166,195,237,245
216094,30139_20190831114536.jpg,イオン板橋ショッピングセンター,***1,練馬,30.0,ね,2019/8/31 11:45,2-1_all_corrected,57,43,259,120,316,163
217380,30103_20190831170038.jpg,八尾老原１丁目,9999,大阪,31.0,む,2019/8/31 17:00,2-1_all_corrected,80,58,275,247,355,305
216609,30072_20190831141957.jpg,関西スーパー京阪大和田１F,3270,大阪,581.0,に,2019/8/31 14:19,2-1_all_corrected,50,32,204,40,254,72
216631,30139_20190831142349.jpg,イオン板橋ショッピングセンター,***1,練馬,30.0,に,2019/8/31 14:23,2-1_all_corrected,72,53,211,262,283,315
217387,30115_20190831170159.jpg,イオン南行徳（平面）,*358,習志野,345.0,も,2019/8/31 17:01,2-1_all_corrected,42,31,265,74,307,105
216255,30072_20190831123310.jpg,関西スーパー京阪大和田１F,*111,大阪,782.0,ま,2019/8/31 12:32,2-1_all_corrected,80,63,22,153,102,216
218304,30136_20190831210658.jpg,イオンスタイル新百合ヶ丘,*100,多摩,337.0,た,2019/8/31 21:06,2-1_all_corrected,72,61,166,246,238,307
217926,30111_20190831190215.jpg,イオン稲毛,*309,千葉,503.0,ち,2019/8/31 19:01,2-1_all_corrected,56,46,233,165,289,211
216003,30062_20190831112801.jpg,ミスミモール,**18,神戸,31.0,ふ,2019/8/31 11:27,2-1_all_corrected,72,62,181,206,253,268
218356,30169_20190831213437.jpg,イオン相模原ショッピングセンター,3936,相模,502.0,そ,2019/8/31 21:34,2-1_all_corrected,86,75,397,333,483,408
216035,30072_20190831113148.jpg,関西スーパー京阪大和田１F,4134,堺,480.0,り,2019/8/31 11:30,2-1_all_corrected,82,66,193,305,275,371
217113,30001_20190831160118.jpg,関西スーパー高石駅前,2438,神戸,335.0,も,2019/8/31 16:00,2-1_all_corrected,87,64,281,161,368,225
217570,30072_20190831174516.jpg,関西スーパー京阪大和田１F,9764,大阪,300.0,わ,2019/8/31 17:44,2-1_all_corrected,84,67,8,204,92,271
217716,30167_20190831181707.jpg,イオン東雲店,*106,足立,530.0,く,2019/8/31 18:16,2-1_all_corrected,49,36,318,243,367,279
216630,30139_20190831142343.jpg,イオン板橋ショッピングセンター,*111,練馬,366.0,せ,2019/8/31 14:23,2-1_all_corrected,72,51,191,247,263,298
218305,30103_20190831210751.jpg,八尾老原１丁目,2868,ないわ,-1.0,ろ,2019/8/31 21:07,2-1_all_corrected,52,46,168,146,220,192
217711,30001_20190831181531.jpg,関西スーパー高石駅前,1208,和泉,586.0,さ,2019/8/31 18:15,2-1_all_corrected,58,41,431,59,489,100
217147,30139_20190831161045.jpg,イオン板橋ショッピングセンター,1515,練馬,347.0,そ,2019/8/31 16:10,2-1_all_corrected,94,66,317,372,411,438
216608,30136_20190831141931.jpg,イオンスタイル新百合ヶ丘,1200,品川,301.0,ぬ,2019/8/31 14:19,2-1_all_corrected,82,63,423,81,505,144
216298,30110_20190831124643.jpg,イオン金沢八景,7408,横浜,502.0,た,2019/8/31 12:46,2-1_all_corrected,73,60,247,197,320,257
217944,30111_20190831190600.jpg,イオン稲毛,1236,千葉,532.0,む,2019/8/31 19:05,2-1_all_corrected,68,55,397,211,465,266
215845,30163_20190831104037.jpg,コープ葛飾白鳥店(地上),***8,足立,30.0,す,2019/8/31 10:40,2-1_all_corrected,57,47,220,108,277,155
216433,30014_20190831132821.jpg,フォルテ蘇我ベルク棟,***1,千葉,30.0,も,2019/8/31 13:27,2-1_all_corrected,54,49,160,64,214,113
217185,30110_20190831162028.jpg,イオン金沢八景,7285,横浜,583.0,え,2019/8/31 16:20,2-1_all_corrected,73,59,338,267,411,326
217171,30144_20190831161650.jpg,イオン幕張,7520,千葉,502.0,た,2019/8/31 16:16,2-1_all_corrected,50,34,208,87,258,121
217727,30139_20190831182001.jpg,イオン板橋ショッピングセンター,4725,練馬,501.0,め,2019/8/31 18:19,2-1_all_corrected,74,56,245,248,319,304
217515,30137_20190831172922.jpg,イオンスタイル品川シーサイド,*314,千葉,342.0,て,2019/8/31 17:28,2-1_all_corrected,81,70,514,371,595,441
217512,30062_20190831172902.jpg,ミスミモール,1010,神戸,31.0,ひ,2019/8/31 17:28,2-1_all_corrected,73,62,168,205,241,267
216296,30111_20190831124600.jpg,イオン稲毛,9077,千葉,300.0,つ,2019/8/31 12:45,2-1_all_corrected,54,47,245,145,299,192
217176,30078_20190831161816.jpg,イオンスタイル仙台卸町店,*310,仙台,341.0,む,2019/8/31 16:17,2-1_all_corrected,77,58,314,193,391,251
218101,30169_20190831195304.jpg,イオン相模原ショッピングセンター,***3,多摩,30.0,の,2019/8/31 19:52,2-1_all_corrected,48,34,251,172,299,206
218311,30145_20190831210959.jpg,イオン高根木戸,1121,横浜,530.0,ら,2019/8/31 21:09,2-1_all_corrected,57,39,287,123,344,162
217530,30144_20190831173246.jpg,イオン幕張,3038,千葉,530.0,ち,2019/8/31 17:32,2-1_all_corrected,84,52,209,304,293,356
217508,30111_20190831172811.jpg,イオン稲毛,3605,袖ヶ浦,100.0,さ,2019/8/31 17:25,2-1_all_corrected,53,42,212,133,265,175
216075,30139_20190831114211.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019/8/31 11:41,2-1_all_corrected,76,65,328,293,404,358
216623,30136_20190831142228.jpg,イオンスタイル新百合ヶ丘,4820,川崎,300.0,る,2019/8/31 14:21,2-1_all_corrected,69,55,516,48,585,103
216427,30114_20190831132709.jpg,イオン南行徳（立体）,8008,習志野,394.0,と,2019/8/31 13:26,2-1_all_corrected,73,57,158,257,231,314
217501,30110_20190831172604.jpg,イオン金沢八景,7256,横浜,503.0,つ,2019/8/31 17:25,2-1_all_corrected,86,67,287,226,373,293
217733,30144_20190831182156.jpg,イオン幕張,5115,千葉,301.0,め,2019/8/31 18:21,2-1_all_corrected,91,68,360,378,451,446
215858,30137_20190831104441.jpg,イオンスタイル品川シーサイド,**54,品川,341.0,た,2019/8/31 10:44,2-1_all_corrected,75,62,310,189,385,251
218327,30139_20190831211704.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019/8/31 21:16,2-1_all_corrected,85,70,251,341,336,411
218115,30132_20190831195746.jpg,イオンスタイル東神奈川,1000,横浜,591.0,す,2019/8/31 19:57,2-1_all_corrected,55,41,372,190,427,231
216847,30157_20190831150943.jpg,関西スーパー中央,*119,神戸,130.0,ね,2019/8/31 15:09,2-1_all_corrected,58,45,241,270,299,315
217196,30167_20190831162224.jpg,イオン東雲店,8724,練馬,500.0,う,2019/8/31 16:22,2-1_all_corrected,49,38,294,164,343,202
215661,30006_20190831094122.jpg,スギ薬局南千里,1025,大阪,351.0,に,2019/8/31 9:41,2-1_all_corrected,126,116,3,196,129,312
216646,30110_20190831142715.jpg,イオン金沢八景,1010,横浜,584.0,は,2019/8/31 14:26,2-1_all_corrected,45,36,152,104,197,140
216679,30167_20190831143636.jpg,イオン東雲店,4503,足立,502.0,ち,2019/8/31 14:36,2-1_all_corrected,59,43,313,170,372,213
216473,30139_20190831134519.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019/8/31 13:44,2-1_all_corrected,79,67,418,338,497,405
215666,30163_20190831094356.jpg,コープ葛飾白鳥店(地上),***8,足立,30.0,す,2019/8/31 9:43,2-1_all_corrected,68,52,327,149,395,201
217303,30078_20190831164451.jpg,イオンスタイル仙台卸町店,*555,宮城,581.0,を,2019/8/31 16:44,2-1_all_corrected,79,57,149,181,228,238
217555,30110_20190831174047.jpg,イオン金沢八景,1011,横浜,378.0,さ,2019/8/31 17:40,2-1_all_corrected,52,39,428,99,480,138
218380,30169_20190831215014.jpg,イオン相模原ショッピングセンター,*350,相模,337.0,は,2019/8/31 21:49,2-1_all_corrected,87,68,157,278,244,346
218146,30120_20190831200749.jpg,イオン長浦（第１・第２）,8888,袖ヶ浦,585.0,よ,2019/8/31 20:07,2-1_all_corrected,76,65,51,311,127,376
217100,30139_20190831155830.jpg,イオン板橋ショッピングセンター,*275,川口,480.0,り,2019/8/31 15:58,2-1_all_corrected,78,66,428,347,506,413
217564,30111_20190831174346.jpg,イオン稲毛,8888,袖ヶ浦,339.0,て,2019/8/31 17:42,2-1_all_corrected,53,43,217,167,270,210
217590,30169_20190831175050.jpg,イオン相模原ショッピングセンター,9009,相模,334.0,ら,2019/8/31 17:50,2-1_all_corrected,99,79,120,355,219,434
215802,30167_20190831102707.jpg,イオン東雲店,3706,足立,530.0,せ,2019/8/31 10:26,2-1_all_corrected,37,32,20,0,57,32
215668,30167_20190831094359.jpg,イオン東雲店,*106,足立,530.0,も,2019/8/31 9:43,2-1_all_corrected,42,35,292,221,334,256
217351,30144_20190831165420.jpg,イオン幕張,*510,千葉,549.0,は,2019/8/31 16:53,2-1_all_corrected,71,57,162,194,233,251
217993,30169_20190831192238.jpg,イオン相模原ショッピングセンター,1018,相模,340.0,と,2019/8/31 19:22,2-1_all_corrected,80,75,423,319,503,394
215859,30169_20190831104442.jpg,イオン相模原ショッピングセンター,*117,相模,348.0,み,2019/8/31 10:44,2-1_all_corrected,83,60,256,137,339,197
216042,30062_20190831113350.jpg,ミスミモール,1010,神戸,31.0,ゆ,2019/8/31 11:33,2-1_all_corrected,50,40,365,121,415,161
218125,30167_20190831200049.jpg,イオン東雲店,2890,川崎,405.0,ち,2019/8/31 20:00,2-1_all_corrected,37,28,422,71,459,99
216080,30169_20190831114257.jpg,イオン相模原ショッピングセンター,9484,多摩,302.0,ま,2019/8/31 11:42,2-1_all_corrected,89,68,270,132,359,200
218328,30139_20190831211722.jpg,イオン板橋ショッピングセンター,5062,足立,481.0,り,2019/8/31 21:16,2-1_all_corrected,69,61,185,312,254,373
216848,30110_20190831150951.jpg,イオン金沢八景,1188,横浜,589.0,と,2019/8/31 15:09,2-1_all_corrected,37,30,296,67,333,97
216410,30072_20190831132144.jpg,関西スーパー京阪大和田１F,**10,大阪,359.0,や,2019/8/31 13:21,2-1_all_corrected,38,28,202,5,240,33
216428,30169_20190831132709.jpg,イオン相模原ショッピングセンター,7658,湘南,583.0,い,2019/8/31 13:26,2-1_all_corrected,82,67,242,119,324,186
217703,30078_20190831181409.jpg,イオンスタイル仙台卸町店,***8,仙台,335.0,る,2019/8/31 18:13,2-1_all_corrected,72,53,320,193,392,246
216443,30110_20190831133203.jpg,イオン金沢八景,1018,横浜,544.0,と,2019/8/31 13:31,2-1_all_corrected,48,39,463,103,511,142
218182,30110_20190831201954.jpg,イオン金沢八景,1001,横浜,311.0,の,2019/8/31 20:19,2-1_all_corrected,69,54,375,102,444,156
218388,30063_20190831215338.jpg,コーナン相模原小山モール,2453,一宮,-1.0,て,2019/8/31 21:53,2-1_all_corrected,44,48,556,127,600,175
216212,30169_20190831121349.jpg,イオン相模原ショッピングセンター,9664,相模,580.0,か,2019/8/31 12:13,2-1_all_corrected,84,65,268,119,352,184
216472,30132_20190831134414.jpg,イオンスタイル東神奈川,*188,横浜,333.0,ぬ,2019/8/31 13:43,2-1_all_corrected,57,42,230,209,287,251
217933,30111_20190831190314.jpg,イオン稲毛,**78,千葉,344.0,そ,2019/8/31 19:02,2-1_all_corrected,54,41,340,137,394,178
218381,30169_20190831215018.jpg,イオン相模原ショッピングセンター,*350,相模,337.0,け,2019/8/31 21:49,2-1_all_corrected,87,68,157,278,244,346
216223,30144_20190831122123.jpg,イオン幕張,5310,千葉,531.0,つ,2019/8/31 12:20,2-1_all_corrected,60,41,203,171,263,212
216812,30063_20190831150555.jpg,コーナン相模原小山モール,1010,横浜,31.0,つ,2019/8/31 15:05,2-1_all_corrected,67,67,32,197,99,264
218372,30063_20190831214434.jpg,コーナン相模原小山モール,2667,土浦,-1.0,ら,2019/8/31 21:44,2-1_all_corrected,71,58,464,184,535,242
217248,30046_20190831163355.jpg,マミーマート船橋日大[地上],1148,習志野,301.0,と,2019/8/31 16:33,2-1_all_corrected,44,31,187,60,231,91
216994,30144_20190831153746.jpg,イオン幕張,3832,千葉,530.0,ほ,2019/8/31 15:37,2-1_all_corrected,54,38,232,119,286,157
217283,30144_20190831164045.jpg,イオン幕張,5712,千葉,331.0,は,2019/8/31 16:40,2-1_all_corrected,63,41,117,174,180,215
216164,30111_20190831115803.jpg,イオン稲毛,1166,千葉,330.0,と,2019/8/31 11:56,2-1_all_corrected,44,34,113,68,157,102
217426,30144_20190831170826.jpg,イオン幕張,*505,習志野,534.0,め,2019/8/31 17:08,2-1_all_corrected,69,52,120,190,189,242
217270,30060_20190831163846.jpg,関西スーパー小野原,7861,大阪,301.0,ゆ,2019/8/31 16:38,2-1_all_corrected,77,68,508,269,585,337
217848,30078_20190831184127.jpg,イオンスタイル仙台卸町店,9119,仙台,530.0,そ,2019/8/31 18:41,2-1_all_corrected,89,64,354,293,443,357
217410,30144_20190831170442.jpg,イオン幕張,1018,千葉,343.0,ぬ,2019/8/31 17:04,2-1_all_corrected,56,38,220,112,276,150
217428,30144_20190831170907.jpg,イオン幕張,5773,千葉,503.0,つ,2019/8/31 17:08,2-1_all_corrected,59,40,233,142,292,182
216969,30111_20190831153436.jpg,イオン稲毛,2241,千葉,581.0,か,2019/8/31 15:31,2-1_all_corrected,47,37,105,120,152,157
217671,30111_20190831180933.jpg,イオン稲毛,9367,野田,580.0,え,2019/8/31 18:08,2-1_all_corrected,72,55,315,169,387,224
216902,30169_20190831152243.jpg,イオン相模原ショッピングセンター,*966,相模,530.0,と,2019/8/31 15:22,2-1_all_corrected,78,63,279,91,357,154
216139,30167_20190831115426.jpg,イオン東雲店,2533,静岡,580.0,わ,2019/8/31 11:54,2-1_all_corrected,74,58,190,223,264,281
217224,30139_20190831162849.jpg,イオン板橋ショッピングセンター,5062,足立,481.0,り,2019/8/31 16:28,2-1_all_corrected,70,62,304,273,374,335
218061,30046_20190831194103.jpg,マミーマート船橋日大[地上],*210,野田,331.0,ゆ,2019/8/31 19:40,2-1_all_corrected,70,54,291,132,361,186
217029,30144_20190831154350.jpg,イオン幕張,4514,習志野,301.0,す,2019/8/31 15:43,2-1_all_corrected,61,44,271,169,332,213
216553,30139_20190831140839.jpg,イオン板橋ショッピングセンター,5062,足立,481.0,り,2019/8/31 14:08,2-1_all_corrected,76,65,342,340,418,405
215913,30169_20190831110232.jpg,イオン相模原ショッピングセンター,8225,相模,501.0,ま,2019/8/31 11:02,2-1_all_corrected,84,65,250,276,334,341
218254,30078_20190831204715.jpg,イオンスタイル仙台卸町店,***7,仙台,330.0,は,2019/8/31 20:46,2-1_all_corrected,51,30,253,0,304,30
218092,30111_20190831195023.jpg,イオン稲毛,6483,千葉,330.0,て,2019/8/31 19:49,2-1_all_corrected,45,35,424,75,469,110
218005,30072_20190831192521.jpg,関西スーパー京阪大和田１F,1028,大阪,483.0,と,2019/8/31 19:24,2-1_all_corrected,81,86,0,310,81,396
217086,30144_20190831155552.jpg,イオン幕張,*620,千葉,338.0,の,2019/8/31 15:55,2-1_all_corrected,52,34,129,79,181,113
216154,30072_20190831115704.jpg,関西スーパー京阪大和田１F,*503,大阪,336.0,り,2019/8/31 11:56,2-1_all_corrected,74,56,423,136,497,192
216702,30144_20190831144040.jpg,イオン幕張,4034,千葉,302.0,さ,2019/8/31 14:40,2-1_all_corrected,58,40,140,95,198,135
215983,30136_20190831112337.jpg,イオンスタイル新百合ヶ丘,5598,川崎,501.0,そ,2019/8/31 11:23,2-1_all_corrected,92,71,374,117,466,188
217411,30136_20190831170446.jpg,イオンスタイル新百合ヶ丘,*218,川崎,532.0,や,2019/8/31 16:53,2-1_all_corrected,85,63,121,195,206,258
218034,30110_20190831193341.jpg,イオン金沢八景,9548,湘南,301.0,も,2019/8/31 19:33,2-1_all_corrected,69,56,175,139,244,195
216191,30139_20190831120621.jpg,イオン板橋ショッピングセンター,*970,練馬,580.0,せ,2019/8/31 12:05,2-1_all_corrected,79,63,311,188,390,251
217043,30137_20190831154619.jpg,イオンスタイル品川シーサイド,9797,品川,331.0,つ,2019/8/31 15:45,2-1_all_corrected,69,57,282,162,351,219
217271,30110_20190831163850.jpg,イオン金沢八景,8057,横浜,304.0,み,2019/8/31 16:38,2-1_all_corrected,46,41,506,116,552,157
216357,30078_20190831130227.jpg,イオンスタイル仙台卸町店,1002,仙台,583.0,を,2019/8/31 13:02,2-1_all_corrected,71,58,156,133,227,191
216501,30139_20190831134938.jpg,イオン板橋ショッピングセンター,*275,川口,480.0,り,2019/8/31 13:49,2-1_all_corrected,73,61,376,306,449,367
217276,30144_20190831163928.jpg,イオン幕張,8476,千葉,302.0,そ,2019/8/31 16:38,2-1_all_corrected,72,50,143,156,215,206
215575,30167_20190831085933.jpg,イオン東雲店,*115,足立,302.0,な,2019/8/31 8:59,2-1_all_corrected,84,60,139,157,223,217
218093,30070_20190831195023.jpg,カナートモール住道第一,**55,大阪,31.0,に,2019/8/31 19:49,2-1_all_corrected,73,53,324,180,397,233
215740,30091_20190831100343.jpg,イトーヨーカドー木場 立体,1010,伊豆,336.0,に,2019/8/31 10:03,2-1_all_corrected,47,36,340,106,387,142
216555,30136_20190831140846.jpg,イオンスタイル新百合ヶ丘,**27,川崎,342.0,ろ,2019/8/31 14:08,2-1_all_corrected,106,77,191,184,297,261
217814,30063_20190831183337.jpg,コーナン相模原小山モール,5139,相模,580.0,ゆ,2019/8/31 18:33,2-1_all_corrected,69,61,506,155,575,216
217213,30167_20190831162621.jpg,イオン東雲店,7484,足立,500.0,に,2019/8/31 16:25,2-1_all_corrected,56,43,297,151,353,194
218264,30168_20190831204854.jpg,イオン東雲店（屋上）,1447,野田,530.0,え,2019/8/31 20:48,2-1_all_corrected,39,32,150,21,189,53
216904,30144_20190831152249.jpg,イオン幕張,3268,大阪,503.0,す,2019/8/31 15:22,2-1_all_corrected,71,51,213,167,284,218
216769,30144_20190831145709.jpg,イオン幕張,1012,千葉,348.0,な,2019/8/31 14:56,2-1_all_corrected,53,40,148,148,201,188
215588,30167_20190831090726.jpg,イオン東雲店,2619,足立,480.0,い,2019/8/31 9:06,2-1_all_corrected,36,35,30,56,66,91
218051,30110_20190831193747.jpg,イオン金沢八景,**66,横浜,541.0,の,2019/8/31 19:37,2-1_all_corrected,67,65,52,213,119,278
216712,30168_20190831144328.jpg,イオン東雲店（屋上）,2593,仙台,300.0,た,2019/8/31 14:43,2-1_all_corrected,79,61,357,167,436,228
217859,30110_20190831184453.jpg,イオン金沢八景,2525,横浜,31.0,そ,2019/8/31 18:44,2-1_all_corrected,54,43,339,86,393,129
216518,30110_20190831135607.jpg,イオン金沢八景,2508,横浜,504.0,せ,2019/8/31 13:55,2-1_all_corrected,50,46,42,274,92,320
216982,30144_20190831153623.jpg,イオン幕張,8888,千葉,370.0,ち,2019/8/31 15:35,2-1_all_corrected,49,32,155,104,204,136
218216,30074_20190831203217.jpg,マックスバリュ北1条東,8008,札幌,-1.0,ま,2019/8/31 20:31,2-1_all_corrected,42,47,379,181,421,228
217602,30090_20190831175350.jpg,イトーヨーカドー木場 西棟,8154,習志野,580.0,ぬ,2019/8/31 17:53,2-1_all_corrected,58,44,276,202,334,246
217266,30144_20190831163747.jpg,イオン幕張,4848,千葉,330.0,ち,2019/8/31 16:37,2-1_all_corrected,76,55,395,280,471,335
216724,30060_20190831144610.jpg,関西スーパー小野原,5689,大阪,480.0,の,2019/8/31 14:45,2-1_all_corrected,81,65,270,327,351,392
217259,30062_20190831163559.jpg,ミスミモール,8888,神戸,30.0,み,2019/8/31 16:35,2-1_all_corrected,87,80,36,268,123,348
217669,30136_20190831180906.jpg,イオンスタイル新百合ヶ丘,1017,川崎,336.0,せ,2019/8/31 18:08,2-1_all_corrected,90,64,75,386,165,450
218084,30063_20190831194822.jpg,コーナン相模原小山モール,7745,相模,301.0,そ,2019/8/31 19:47,2-1_all_corrected,52,46,514,128,566,174
215561,30137_20190831085054.jpg,イオンスタイル品川シーサイド,8730,品川,331.0,と,2019/8/31 8:50,2-1_all_corrected,58,44,267,139,325,183
217038,30102_20190831154519.jpg,ココス神戸垂水,1010,神戸,31.0,ふ,2019/8/31 15:44,2-1_all_corrected,69,55,430,224,499,279
218070,30006_20190831194331.jpg,スギ薬局南千里,2610,大阪,531.0,ふ,2019/8/31 19:43,2-1_all_corrected,120,81,177,111,297,192
216545,30110_20190831140657.jpg,イオン金沢八景,*527,横浜,543.0,ほ,2019/8/31 14:06,2-1_all_corrected,57,44,366,82,423,126
216313,30137_20190831125003.jpg,イオンスタイル品川シーサイド,2792,品川,580.0,う,2019/8/31 12:49,2-1_all_corrected,93,61,379,389,472,450
216128,30072_20190831115107.jpg,関西スーパー京阪大和田１F,1952,大阪,581.0,ね,2019/8/31 11:50,2-1_all_corrected,106,86,118,261,224,347
215759,30072_20190831100956.jpg,関西スーパー京阪大和田１F,9388,大阪,480.0,て,2019/8/31 10:09,2-1_all_corrected,77,64,0,313,77,377
218422,30079_20190831221407.jpg,ピットデザイン仙台卸町駅前駐車場,5910,仙台,330.0,て,2019/8/31 22:13,2-1_all_corrected,72,51,308,169,380,220
216573,30001_20190831141302.jpg,関西スーパー高石駅前,8787,堺,335.0,て,2019/8/31 14:12,2-1_all_corrected,55,44,529,21,584,65
218425,30078_20190831221600.jpg,イオンスタイル仙台卸町店,1062,仙台,300.0,ろ,2019/8/31 22:15,2-1_all_corrected,86,62,194,260,280,322
217835,30139_20190831183728.jpg,イオン板橋ショッピングセンター,5024,練馬,480.0,れ,2019/8/31 18:36,2-1_all_corrected,77,59,451,378,528,437
216173,30072_20190831115948.jpg,関西スーパー京阪大和田１F,1031,大阪,347.0,の,2019/8/31 11:59,2-1_all_corrected,77,59,17,188,94,247
216517,30110_20190831135601.jpg,イオン金沢八景,1104,横浜,536.0,さ,2019/8/31 13:55,2-1_all_corrected,36,31,243,127,279,158
217431,30169_20190831170951.jpg,イオン相模原ショッピングセンター,*722,相模,533.0,ほ,2019/8/31 17:08,2-1_all_corrected,48,41,159,91,207,132
216187,30091_20190831120501.jpg,イトーヨーカドー木場 立体,7000,会津,330.0,の,2019/8/31 12:04,2-1_all_corrected,72,59,283,81,355,140
217869,30169_20190831184717.jpg,イオン相模原ショッピングセンター,7562,沼津,300.0,る,2019/8/31 18:46,2-1_all_corrected,81,69,400,273,481,342
216970,30144_20190831153441.jpg,イオン幕張,8882,千葉,330.0,め,2019/8/31 15:34,2-1_all_corrected,57,36,114,111,171,147
215957,30169_20190831111847.jpg,イオン相模原ショッピングセンター,*913,広島,301.0,ふ,2019/8/31 11:18,2-1_all_corrected,78,57,323,71,401,128
216180,30110_20190831120200.jpg,イオン金沢八景,8228,横浜,532.0,ほ,2019/8/31 12:01,2-1_all_corrected,57,43,234,68,291,111
216722,30078_20190831144548.jpg,イオンスタイル仙台卸町店,**37,仙台,584.0,こ,2019/8/31 14:45,2-1_all_corrected,53,42,289,79,342,121
217851,30169_20190831184222.jpg,イオン相模原ショッピングセンター,**37,相模,333.0,ね,2019/8/31 18:41,2-1_all_corrected,83,75,153,253,236,328
217858,30144_20190831184440.jpg,イオン幕張,*111,品川,30.0,と,2019/8/31 18:44,2-1_all_corrected,57,42,203,148,260,190
218221,30110_20190831203433.jpg,イオン金沢八景,1017,横浜,355.0,も,2019/8/31 20:34,2-1_all_corrected,53,48,517,119,570,167
216145,30144_20190831115541.jpg,イオン幕張,*884,千葉,584.0,は,2019/8/31 11:55,2-1_all_corrected,50,35,191,122,241,157
217097,30086_20190831155812.jpg,テックランド大阪りんくう,8008,和泉,31.0,す,2019/8/31 15:57,2-1_all_corrected,53,42,202,160,255,202
218219,30039_20190831203346.jpg,イトーヨーカドー大井町,5830,品川,501.0,す,2019/8/31 20:33,2-1_all_corrected,71,58,213,221,284,279
215995,30138_20190831112637.jpg,イオンスタイル湘南茅ヶ崎,1173,湘南,374.0,さ,2019/8/31 11:26,2-1_all_corrected,56,42,300,113,356,155
215961,30073_20190831111921.jpg,関西スーパー京阪大和田２F,6283,大阪,581.0,つ,2019/8/31 11:18,2-1_all_corrected,41,35,22,79,63,114
215794,30167_20190831102342.jpg,イオン東雲店,9307,足立,301.0,の,2019/8/31 10:23,2-1_all_corrected,69,54,166,172,235,226
216323,30169_20190831125253.jpg,イオン相模原ショッピングセンター,6160,相模,502.0,た,2019/8/31 12:52,2-1_all_corrected,80,70,381,274,461,344
217037,30144_20190831154517.jpg,イオン幕張,6768,千葉,530.0,ぬ,2019/8/31 15:44,2-1_all_corrected,71,50,190,165,261,215
216586,30078_20190831141629.jpg,イオンスタイル仙台卸町店,9744,仙台,580.0,こ,2019/8/31 14:16,2-1_all_corrected,72,58,165,137,237,195
218078,30062_20190831194520.jpg,ミスミモール,***3,神戸,30.0,ふ,2019/8/31 19:44,2-1_all_corrected,69,51,263,165,332,216
216749,30090_20190831145152.jpg,イトーヨーカドー木場 西棟,1222,足立,301.0,も,2019/8/31 14:51,2-1_all_corrected,54,41,289,168,343,209
217234,30110_20190831163122.jpg,イオン金沢八景,**73,横浜,431.0,ろ,2019/8/31 16:30,2-1_all_corrected,53,47,336,130,389,177
216312,30144_20190831124951.jpg,イオン幕張,2013,千葉,585.0,む,2019/8/31 12:49,2-1_all_corrected,94,67,361,357,455,424
215590,30167_20190831090754.jpg,イオン東雲店,2619,足立,480.0,い,2019/8/31 9:07,2-1_all_corrected,73,56,259,228,332,284
217465,30045_20190831171746.jpg,マックスバリュー徳川明倫,8008,名古屋,31.0,は,2019/8/31 17:17,2-1_all_corrected,48,38,267,119,315,157
217173,30139_20190831161726.jpg,イオン板橋ショッピングセンター,*808,練馬,342.0,や,2019/8/31 16:16,2-1_all_corrected,69,51,223,228,292,279
216603,30136_20190831141859.jpg,イオンスタイル新百合ヶ丘,2711,多摩,531.0,ろ,2019/8/31 14:17,2-1_all_corrected,47,33,462,0,509,33
